"","Subtype","Provider","Name","Town","Council","Clients","Grades published","Setting","Staffing","Leadership","Care and play","Last_inspection_Date","Registered","Complaints upheld since 22/23","Enforcements since 22/23"
"2650","Under 3s","Private","The Kindergarten Nursery Limited","Aberdeen","Aberdeen City","Children","23/11/2021",4,4,4,4,"03/09/2021","2014_4",0,0
"2651","Over 3s","Private","Oscare","Glasgow","East Renfrewshire","Children","08/10/2019",6,4,5,5,"18/06/2019","2014_8",0,0
"2652","Over 3s","Private","Clarkston After School Services","Clarkston","East Renfrewshire","Children","09/05/2018",4,5,4,4,"19/03/2018","2014_7",0,0
"2653","Under 3s","Private","Fair City Munchkins Day Nursery","Perth","Perth & Kinross","Children","26/09/2023",5,5,5,4,"13/09/2023","2015_3",0,0
"2654","Over 3s","Voluntary or Not for Profit","Forthill Out of School Club","Dundee","Dundee City","Children","07/02/2024",5,5,5,5,"19/01/2024","2014_7",0,0
"2655","Over 3s","Private","OSCARS","Paisley","Renfrewshire","Children","21/06/2021",4,4,4,4,"30/04/2021","2014_7",0,0
"2656","Over 3s","Voluntary or Not for Profit","ASN Holiday Club","Shetland","Shetland Islands","Children","05/09/2019",4,5,4,5,"23/07/2019","2014_7",0,0
"2657","Over 3s","Private","SocialBall Kids","Edinburgh","City of Edinburgh","Children","21/03/2024",3,3,3,3,"02/02/2024","2015_2",0,0
"2658","Over 3s","Voluntary or Not for Profit","Play Alloa Children's Play Service","Alloa","Clackmannanshire","Children","23/08/2023",3,5,4,4,"27/07/2023","2015_1",0,0
"2659","Under 3s","Private","Thrive Childcare and Education Dundee Nature Kindergarten","Dundee","Dundee City","Children","03/02/2020",5,4,4,4,"13/12/2019","2014_4",0,0
"2660","Over 3s","Voluntary or Not for Profit","Prestonpans Kids Clubs","Prestonpans","East Lothian","Children","21/09/2018",4,4,5,5,"03/07/2018","2014_7",0,0
"2661","Over 3s","Private","Stonelaw Preschool Group","Glasgow","South Lanarkshire","Children","20/02/2024",4,5,4,5,"02/02/2024","2014_8",0,0
"2662","Over 3s","Local Authority","Struthers Early Years Centre","Troon","South Ayrshire","Children","10/01/2019",5,5,4,5,"10/12/2018","2014_8",0,0
"2663","Under 3s","Local Authority","Space Place Early Years Centre","Prestwick","South Ayrshire","Children","25/06/2018",5,4,6,5,"30/05/2018","2015_1",0,0
"2664","Under 3s","Private","Playbarn Too","Fraserburgh","Aberdeenshire","Children","12/01/2018",5,5,5,6,"09/11/2017","2014_8",0,0
"2665","Over 3s","Voluntary or Not for Profit","Mill of Mains Out of School Care Club","Dundee","Dundee City","Children","03/04/2024",1,1,1,1,"06/03/2024","2015_4",0,1
"2666","Over 3s","Local Authority","John Fergus Out of School Club","Glenrothes","Fife","Children","22/08/2023",4,5,4,5,"02/08/2023","2014_8",0,0
"2667","Over 3s","Local Authority","Burray Primary School Nursery","Orkney","Orkney Islands","Children","12/10/2018",5,5,5,5,"05/09/2018","2014_8",0,0
"2668","Under 3s","Private","Annie's Nursery","Insch","Aberdeenshire","Children","07/08/2023",4,4,4,4,"09/05/2024","2014_7",0,0
"2669","Under 3s","Voluntary or Not for Profit","Playtime Early Years (an SCIO)","Dalry","North Ayrshire","Children","29/05/2019",5,5,5,5,"02/05/2019","2014_6",0,0
"2670","Over 3s","Voluntary or Not for Profit","Eastern Primary Schools Out","Dundee","Dundee City","Children","30/05/2024",5,5,4,4,"22/05/2024","2014_9",0,0
"2671","Under 3s","Private","Pride & Joy Nursery Limited","Glasgow","Glasgow City","Children","05/01/2022",5,4,4,4,"28/10/2021","2014_10",0,0
"2672","Under 3s","Private","Summerside Kindergarten Limited","Edinburgh","City of Edinburgh","Children","11/08/2020",5,4,4,4,"13/02/2020","2014_11",0,0
"2673","Under 3s","Private","The Flying Start Nursery","Glasgow","Glasgow City","Children","25/11/2019",4,5,4,4,"07/10/2019","2015_4",1,0
"2674","Under 3s","Private","Crossbasket Nursery School","Glasgow","South Lanarkshire","Children","03/05/2021",4,4,4,4,"01/04/2021","2014_8",0,0
"2675","Over 3s","Local Authority","Pitreavie Out of School Club","Dunfermline","Fife","Children","18/03/2024",3,5,4,4,"13/02/2024","2014_6",0,0
"2676","Over 3s","Private","Little Flyers After School Club @ Kirkliston","Kirkliston","City of Edinburgh","Children","08/08/2019",4,4,4,4,"27/06/2019","2014_8",0,0
"2677","Over 3s","Private","Little Flyers After School Club @ Winchburgh","Broxburn","West Lothian","Children","29/06/2023",4,3,4,4,"17/05/2023","2014_8",0,0
"2678","Under 3s","Private","Orchard Park Children's Nursery Newton Mearns","Glasgow","East Renfrewshire","Children","16/08/2023",3,3,3,3,"06/07/2023","2014_10",0,0
"2679","Over 3s","Local Authority","Canmore Out of School Club","Dunfermline","Fife","Children","15/01/2024",4,5,4,4,"20/11/2023","2015_5",0,0
"2680","Under 3s","Voluntary or Not for Profit","PEACE Childcare Mobile Creche","Kilmarnock","East Ayrshire","Children","25/09/2020",2,3,2,2,"17/07/2019","2014_11",0,0
"2681","Under 3s","Private","Wee Gems Corstorphine Ltd","Edinburgh","City of Edinburgh","Children","28/07/2023",4,4,3,4,"23/06/2023","2014_12",0,0
"2682","Over 3s","Private","Leaps and Bounds Activities (LBA) Limited - Clermiston","Edinburgh","City of Edinburgh","Children","19/04/2017",4,4,4,4,"30/03/2017","2014_12",0,0
"2683","Over 3s","Private","LBA After School & Breakfast Club - Craigmount","Edinburgh","City of Edinburgh","Children","08/12/2016",4,4,4,4,"10/11/2016","2014_9",0,0
"2684","Under 3s","Private","Little Farmer Childcare","Anstruther","Fife","Children","01/02/2024",5,5,4,4,"25/01/2024","2014_9",0,0
"2685","Over 3s","Local Authority","St John Ogilvie Early Years Class","Irvine","North Ayrshire","Children","26/09/2019",5,5,4,5,"11/06/2019","2014_8",0,0
"2686","Over 3s","Private","School's Out Peebles","Peebles","Scottish Borders","Children","29/11/2022",4,4,4,4,"25/10/2022","2015_4",0,0
"2687","Over 3s","Private","Bankhead After School Care Service","Glasgow","Glasgow City","Children","18/09/2023",4,4,3,4,"01/09/2023","2015_3",0,0
"2688","Under 3s","Private","KingsWellies Nursery","Aberdeen","Aberdeen City","Children","07/09/2022",5,5,5,4,"22/07/2022","2015_4",0,0
"2689","Over 3s","Private","Daddy Daycare Inverleith","Edinburgh","City of Edinburgh","Children","04/06/2019",5,5,5,5,"08/05/2019","2015_7",0,0
"2690","Under 3s","Voluntary or Not for Profit","Community Playgroups (West Calder)","West Calder","West Lothian","Children","22/06/2018",4,4,5,5,"04/05/2018","2015_5",0,0
"2691","Over 3s","Local Authority","Pitteuchar Out of School Club","Glenrothes","Fife","Children","18/06/2018",5,4,4,5,"24/04/2018","2014_8",0,0
"2692","Under 3s","Private","Papillon Nursery @ Bellshill","Bellshill","North Lanarkshire","Children","22/08/2023",5,4,4,4,"25/07/2023","2015_3",0,0
"2693","Under 3s","Local Authority","Winton Primary School Early Years Class","Ardrossan","North Ayrshire","Children","07/06/2023",4,5,4,4,"16/05/2023","2014_8",0,0
"2694","Over 3s","Private","St. Margaret's School for Girls After School Care","Aberdeen","Aberdeen City","Children","10/01/2020",5,5,5,4,"08/10/2019","2015_6",0,0
"2695","Over 3s","Private","Happy Feet Kool Kidz Zone","Larkhall","South Lanarkshire","Children","08/01/2019",5,5,5,5,"22/11/2018","2014_12",0,0
"2696","Over 3s","Voluntary or Not for Profit","Barnhill After School Care Club (SCIO)","Dundee","Dundee City","Children","24/11/2023",3,4,3,4,"03/10/2023","2015_3",0,0
"2697","Over 3s","Private","'School's Out' - Bargarran","Erskine","Renfrewshire","Children","14/08/2019",5,4,4,4,"17/06/2019","2015_7",0,0
"2698","Over 3s","Private","'School's Out' - Barsail","Erskine","Renfrewshire","Children","04/08/2023",4,4,4,4,"26/06/2023","2015_7",1,0
"2699","Over 3s","Private","School's Out - St Anne's","Erskine","Renfrewshire","Children","25/04/2019",5,4,4,4,"12/03/2019","2015_7",0,0
"2700","Over 3s","Local Authority","Lochaline Primary School Nursery","Oban","Highland","Children","14/01/2020",4,4,4,5,"15/11/2019","2015_10",0,0
"2701","Under 3s","Local Authority","Carmyllie Pre School Class","Arbroath","Angus","Children","25/01/2018",5,5,5,5,"11/01/2018","2014_12",0,0
"2702","Over 3s","Voluntary or Not for Profit","Erskine Community Nursery - St Anne's","Erskine","Renfrewshire","Children","13/06/2019",5,4,4,4,"21/03/2019","2014_12",0,0
"2703","Over 3s","Voluntary or Not for Profit","Erskine Community Nursery - Bargarran","Erskine","Renfrewshire","Children","24/04/2019",4,4,4,4,"25/02/2019","2014_12",0,0
"2704","Over 3s","Voluntary or Not for Profit","Lauder Out of School Club","Lauder","Scottish Borders","Children","25/06/2019",5,5,4,4,"13/06/2019","2015_8",0,0
"2705","Over 3s","Private","Happy Times Out of School Care Club","Dundee","Dundee City","Children","02/06/2023",4,4,4,4,"01/05/2023","2015_4",0,0
"2706","Over 3s","Local Authority","North Queensferry Out of School Club","Inverkeithing","Fife","Children","18/02/2019",5,5,4,5,"17/01/2019","2014_12",0,0
"2707","Under 3s","Private","Preschool Academy","Coatbridge","North Lanarkshire","Children","09/08/2023",4,4,4,3,"25/07/2023","2015_3",0,0
"2708","Under 3s","Private","Little Beehive Nursery","Strathkinness","Fife","Children","05/04/2023",5,5,5,5,"06/03/2023","2015_7",0,0
"2709","Over 3s","Voluntary or Not for Profit","St. Joseph's Out of School Club","Aberdeen","Aberdeen City","Children","20/12/2023",3,4,3,3,"24/11/2023","2015_3",0,0
"2710","Under 3s","Private","The Croft Nurseries Ltd - Chapelton","Stonehaven","Aberdeenshire","Children","02/11/2023",4,4,4,4,"05/10/2023","2015_11",0,0
"2711","Under 3s","Private","Little Wonders Nursery","Glasgow","Glasgow City","Children","11/05/2022",4,4,4,4,"29/03/2022","2015_8",0,0
"2712","Over 3s","Voluntary or Not for Profit","Heriot Country Kids","Heriot","Scottish Borders","Children","01/05/2024",4,4,4,4,"18/04/2024","2015_8",0,0
"2713","Under 3s","Private","East Beach Nursery","Lossiemouth","Moray","Children","09/11/2018",5,4,5,5,"11/09/2018","2015_6",0,0
"2714","Over 3s","Private","KLAS Care","Paisley","Renfrewshire","Children","25/10/2018",5,4,4,4,"26/09/2018","2015_3",0,0
"2715","Over 3s","Private","Broomhill Out of School Club","Aberdeen","Aberdeen City","Children","18/04/2024",4,5,5,4,"22/03/2024","2015_6",0,0
"2716","Over 3s","Private","Bishopton After Care Service","Bishopton","Renfrewshire","Children","13/10/2017",4,4,4,4,"01/09/2017","2015_6",0,0
"2717","Under 3s","Private","Gracie Drew Private Nursery","Dumfries","Dumfries & Galloway","Children","31/07/2018",4,4,4,4,"21/06/2018","2015_5",0,0
"2718","Over 3s","Local Authority","Wardie Primary School Nursery","Edinburgh","City of Edinburgh","Children","20/09/2017",5,5,5,5,"19/06/2017","2015_8",0,0
"2719","Under 3s","Local Authority","Fox Covert Early Years Centre","Edinburgh","City of Edinburgh","Children","29/05/2018",5,6,4,6,"03/05/2018","2015_8",0,0
"2720","Under 3s","Voluntary or Not for Profit","Stramash Outdoor Nursery, Elgin","Elgin","Moray","Children","02/08/2021",4,4,4,5,"07/06/2021","2015_7",0,0
"2721","Under 3s","Private","Leaps and Bounds Day Care Kirkliston","Kirkliston","City of Edinburgh","Children","31/05/2018",4,4,4,4,"18/04/2018","2015_6",0,0
"2722","Under 3s","Private","Thrive Childcare and Education Happitots Robroyston","Glasgow","Glasgow City","Children","18/04/2024",3,3,2,2,"03/04/2024","2015_5",0,0
"2723","Under 3s","Private","Happy Days at Hardengreen","Dalkeith","Midlothian","Children","06/09/2023",4,4,4,3,"10/07/2023","2015_8",0,0
"2724","Under 3s","Private","First Class Early Learning and Childcare","Aberdeen","Aberdeen City","Children","08/09/2023",4,5,5,4,"28/07/2023","2015_3",0,0
"2725","Over 3s","Voluntary or Not for Profit","Action for Children Therapeutic Activity Clubs - Edinburgh and Lothians","Edinburgh","City of Edinburgh","Children","16/05/2017",5,5,5,5,"12/04/2017","2015_3",0,0
"2726","Over 3s","Private","Fast @ Duntocher","Clydebank","West Dunbartonshire","Children","01/05/2019",5,4,4,4,"25/04/2019","2015_7",0,0
"2727","Under 3s","Private","Bright Sparks Nursery","Edinburgh","City of Edinburgh","Children","20/10/2022",4,4,4,4,"12/09/2022","2016_2",0,0
"2728","Over 3s","Local Authority","Culross Out of School Club","Dunfermline","Fife","Children","28/07/2020",4,4,4,4,"29/01/2020","2015_7",0,0
"2729","Over 3s","Voluntary or Not for Profit","Thornwood After School Club","Glasgow","Glasgow City","Children","07/02/2020",4,5,4,5,"17/12/2019","2015_8",0,0
"2730","Under 3s","Private","Banana Moon Day Nursery Dyce","Aberdeen","Aberdeen City","Children","02/11/2021",4,4,4,4,"07/10/2021","2015_9",0,0
"2731","Under 3s","Private","Butterflies Nursery School - Kingsway East","Dundee","Dundee City","Children","16/08/2023",5,5,5,5,"19/07/2023","2015_6",0,0
"2732","Under 3s","Private","Nipperbout Event Childcare","Singleborough","outside Scotland","Children","05/05/2023",5,5,5,5,"17/04/2023","2015_6",0,0
"2733","Under 3s","Private","The Bees Knees Nursery","Currie","City of Edinburgh","Children","30/10/2023",3,3,3,3,"03/05/2024","2015_8",0,0
"2734","Over 3s","Local Authority","Calderbank Primary School Nursery Class","Airdrie","North Lanarkshire","Children","27/02/2024",4,4,4,4,"23/01/2024","2016_5",1,0
"2735","Over 3s","Local Authority","St. John's Nursery Class","Port Glasgow","Inverclyde","Children","03/04/2017",5,4,4,4,"21/03/2024","2016_1",0,0
"2736","Over 3s","Voluntary or Not for Profit","West End Out of School Club - Blackness","Dundee","Dundee City","Children","24/10/2022",4,4,4,4,"30/09/2022","2015_8",0,0
"2737","Over 3s","Voluntary or Not for Profit","West End Out of School Club - Glenagnes","Dundee","Dundee City","Children","12/09/2018",4,4,4,4,"22/08/2018","2015_8",0,0
"2738","Under 3s","Private","Paddingtons Nursery","Perth","Perth & Kinross","Children","09/07/2018",5,5,5,5,"03/07/2018","2015_7",0,0
"2739","Under 3s","Private","Grasshoppers Children's Nursery","Kilmarnock","East Ayrshire","Children","05/08/2019",4,4,4,4,"27/05/2019","2016_1",0,0
"2740","Under 3s","Private","Thrive Teviot House Nursery","Edinburgh","City of Edinburgh","Children","06/11/2023",3,2,2,2,"10/05/2024","2015_5",0,0
"2741","Under 3s","Private","Thrive Childcare and Education Corner House Nurseries Gillsland","Edinburgh","City of Edinburgh","Children","19/01/2024",3,3,3,3,"07/12/2023","2015_5",0,0
"2742","Under 3s","Private","Cradlehall Nursery","Inverness","Highland","Children","18/10/2018",5,5,5,5,"06/05/2024","2015_7",1,0
"2743","Over 3s","Private","Woodland Outdoor Kindergartens - West End","Glasgow","Glasgow City","Children","16/05/2023",5,5,5,5,"21/04/2023","2015_8",1,0
"2744","Over 3s","Private","Granward After School Club","Edinburgh","City of Edinburgh","Children","10/01/2020",4,5,4,5,"11/10/2019","2015_5",0,0
"2745","Under 3s","Local Authority","Methven Primary School Nursery","Methven","Perth & Kinross","Children","08/11/2018",5,5,5,6,"09/09/2021","2015_8",0,0
"2746","Under 3s","Private","Nippers Nursery @ Kirkliston","Kirkliston","City of Edinburgh","Children","24/01/2024",4,4,4,4,"10/11/2023","2015_8",0,0
"2747","Under 3s","Private","Orchard Grove Kindergarten","Glasgow","Glasgow City","Children","14/02/2019",5,5,5,5,"09/01/2019","2016_2",0,0
"2748","Under 3s","Private","Glenbervie Kindergarden Brightons","Falkirk","Falkirk","Children","09/01/2024",4,5,5,4,"12/12/2023","2015_8",1,0
"2749","Under 3s","Private","Glenbervie Kindergarden Carrongrove","Falkirk","Falkirk","Children","16/02/2023",5,4,4,4,"23/11/2022","2015_10",0,0
"2750","Over 3s","Private","GX Club Larbert Village","Larbert","Falkirk","Children","27/03/2024",5,5,5,5,"22/03/2024","2015_8",0,0
"2751","Over 3s","Voluntary or Not for Profit","Notre Dame Kids Club","Glasgow","Glasgow City","Children","17/01/2024",4,5,4,4,"15/12/2023","2015_8",0,0
"2752","Under 3s","Private","Little Flyers @ West Calder","West Calder","West Lothian","Children","09/04/2024",3,3,3,2,"07/03/2024","2015_9",1,0
"2753","Under 3s","Voluntary or Not for Profit","Evergreen Outdoor Nursery","Glasgow","Glasgow City","Children","24/05/2024",5,5,5,4,"12/04/2024","2015_11",1,0
"2754","Over 3s","Voluntary or Not for Profit","Kilbarchan Community Nursery","Johnstone","Renfrewshire","Children","09/12/2022",5,5,4,5,"14/10/2022","2016_6",0,0
"2755","Over 3s","Private","Kids Insight (Currie)","Currie","City of Edinburgh","Children","24/02/2020",5,5,5,5,"07/02/2020","2015_8",0,0
"2756","Over 3s","Private","Aberfoyle Out of School Club","Dundee","Dundee City","Children","16/04/2019",3,3,4,4,"07/03/2019","2016_1",0,0
"2757","Under 3s","Private","Marina View Nursery","Troon","South Ayrshire","Children","14/09/2023",4,4,4,4,"21/08/2023","2016_7",0,0
"2758","Under 3s","Private","ABC Private Nursery Limited","Livingston","West Lothian","Children","20/08/2019",4,5,5,4,"03/07/2019","2015_8",0,0
"2759","Under 3s","Voluntary or Not for Profit","The Indigo Childcare Group at Garrowhill Early Learning Centre","Glasgow","Glasgow City","Children","06/08/2018",5,6,5,5,"19/07/2018","2015_9",0,0
"2760","Under 3s","Local Authority","St. Pius Nursery","Dundee","Dundee City","Children","03/09/2021",4,4,4,4,"23/06/2021","2015_10",0,0
"2761","Over 3s","Local Authority","Oakley Out of School Club","Dunfermline","Fife","Children","21/05/2024",5,4,3,3,"15/02/2024","2015_8",0,0
"2762","Over 3s","Local Authority","Saline Out of School Club","Dunfermline","Fife","Children","21/03/2017",5,5,4,5,"12/03/2024","2015_8",0,0
"2763","Over 3s","Private","Pollok Afterschool Care Service","Glasgow","Glasgow City","Children","01/12/2017",4,4,4,4,"13/10/2017","2015_12",0,0
"2764","Under 3s","Local Authority","Ardrishaig Early Learning and Childcare","Lochgilphead","Argyll & Bute","Children","25/01/2018",4,4,4,4,"05/12/2017","2015_10",0,0
"2765","Under 3s","Private","Thrive Childcare and Education Musselburgh Nature Kindergarten","Musselburgh","East Lothian","Children","06/07/2023",4,4,3,3,"24/05/2024","2015_8",0,0
"2766","Over 3s","Local Authority","Collydean Out of School Club","Glenrothes","Fife","Children","22/02/2024",3,4,4,4,"25/01/2024","2015_7",0,0
"2767","Under 3s","Local Authority","Cart Mill Family Centre","Glasgow","East Renfrewshire","Children","12/08/2019",6,5,5,5,"30/05/2019","2015_8",0,0
"2768","Under 3s","Voluntary or Not for Profit","Community Playgroups (Armadale)","Armadale","West Lothian","Children","27/06/2023",4,4,3,3,"24/05/2024","2015_11",0,0
"2769","Over 3s","Private","The Playbarn Carluke","Carluke","South Lanarkshire","Children","19/09/2019",4,4,5,5,"20/08/2019","2015_8",0,0
"2770","Under 3s","Private","Oakwell Children's Nursery","Linlithgow","West Lothian","Children","02/05/2024",5,5,5,4,"24/04/2024","2015_12",0,0
"2771","Under 3s","Voluntary or Not for Profit","Community Playgroups (Crofthead Hickory House)","Livingston","West Lothian","Children","12/03/2019",5,5,5,4,"14/12/2018","2015_11",0,0
"2772","Under 3s","Private","Tip Toes Children's Nursery Ltd","Larbert","Falkirk","Children","02/08/2023",4,4,4,4,"03/07/2023","2015_12",0,0
"2773","Under 3s","Private","The Broomhill Nursery (Aberdeen) Limited @ Cults","Aberdeen","Aberdeen City","Children","16/06/2020",5,5,5,5,"03/03/2020","2016_4",0,0
